ID,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,Cost_per_gram,Discount_rate,Calls_per_Purchase
6346,-0.9621406996429737,0.7121074551463997,1.105445487825554,-0.28463234153974754,0,1,0.5674677768234785,0.8524165204909391,1,True,False,False,False,False,True,-0.4298061687485557,0.005177620223758481,-0.829190685445088
6347,-0.1129298130463459,0.004527235129950843,0.19311817710716464,-0.28463234153974754,2,0,0.2855728716097213,1.2217155988951878,0,False,True,False,False,False,True,-0.6346654136980255,0.07486590623429228,0.013425193402795408
6348,-0.1129298130463459,0.7121074551463997,-0.3252496130737384,-1.2934382083309122,1,1,0.00367796639596411,0.9654294491664868,0,False,False,False,True,False,True,-0.6626965638899223,0.02179846276958635,1.1369130318666398
6349,1.5854919601469095,1.4196876751628487,0.7529553905025399,-1.2934382083309122,1,0,0.2855728716097213,0.4738540872772191,0,False,False,True,False,False,True,-0.38221748784599674,-0.0906249162103932,3.383888708794329
6350,-0.9621406996429737,0.004527235129950843,0.48340413960847034,0.724173525251417,1,0,0.5674677768234785,1.1142606831053228,0,False,False,False,True,False,True,-0.5760259896537785,0.19032118275956217,-1.3347602127538183
6351,0.7362810735502818,0.7121074551463997,-0.428923171109919,-0.28463234153974754,2,1,-0.5601118440315502,1.1834270656827073,0,False,False,False,False,False,True,-0.7121631457922636,-0.4457380873925866,0.8560410722506788
6352,0.7362810735502818,-0.703052984886498,0.0479751958565118,0.724173525251417,2,0,0.8493626820372356,1.14081563355914,0,True,False,False,False,False,True,-0.6405541008276404,0.5765190827365906,0.013425193402795408
6353,-0.9621406996429737,-0.703052984886498,0.8151595253242483,-1.2934382083309122,2,0,-1.1239016544590645,0.37689764027142136,0,False,True,False,False,False,True,-0.34148768255024914,-1.0715639186146542,0.013425193402795408
6354,-0.9621406996429737,-1.4106332049029469,-1.6937405791513225,-0.28463234153974754,1,0,-1.1239016544590645,0.5115250635024017,0,False,False,False,True,False,True,-0.7989475141834186,-0.7178290305197528,-0.829190685445088
6355,0.7362810735502818,0.7121074551463997,-1.5278628862934334,0.724173525251417,1,1,-0.8420067492453074,0.03785885424477821,0,False,False,True,False,False,True,-0.6795789045075865,-0.4114119261570266,0.013425193402795408
6356,-1.8113515862396012,0.7121074551463997,-2.066965388081573,0.724173525251417,1,1,0.8493626820372356,0.30587858673214274,1,False,False,False,True,False,True,-0.8315117422322453,2.3963919938564118,-2.008852915832125
6358,-0.9621406996429737,-1.4106332049029469,-0.07643307378690493,-1.2934382083309122,1,1,0.8493626820372356,1.2198629279332935,0,True,False,False,False,False,True,-0.6704003633910215,0.6346326714950388,0.013425193402795408
6359,-0.1129298130463459,0.7121074551463997,1.2091190458617347,0.724173525251417,2,1,-0.5601118440315502,0.25091601486261406,1,False,True,False,False,False,True,-0.22725092045994885,-0.7395827803223805,-0.6606675096755112
6360,-0.1129298130463459,1.4196876751628487,-0.6155355755750441,-0.28463234153974754,2,0,0.8493626820372356,1.0111286662265444,0,False,False,False,True,False,True,-0.7116674835659096,0.9302539708314921,0.013425193402795408
6361,-0.1129298130463459,-1.4106332049029469,-0.947290961290822,-1.2934382083309122,1,1,-0.8420067492453074,0.4374182250266327,1,False,False,True,False,False,True,-0.6603395142340324,-0.5857526924323708,1.1369130318666398
6362,-0.1129298130463459,-0.703052984886498,0.3589958699650536,1.7329793920425816,1,1,0.2855728716097213,0.47014874535343065,0,False,False,False,True,False,True,-0.4473517512632355,0.02179846276958635,-1.1100626450610493
6363,-0.1129298130463459,-1.4106332049029469,-1.4656587514717252,-1.2934382083309122,2,0,-0.2782169388177931,0.06194357674940313,0,False,False,False,False,False,True,-0.6729251450844889,0.24937615301246002,1.1369130318666398
6364,-0.1129298130463459,-0.703052984886498,-0.6570049987895163,-0.28463234153974754,2,1,0.8493626820372356,1.0982042014355728,0,True,False,False,False,False,True,-0.7307056688451476,0.9564925476956742,0.013425193402795408
6365,-1.8113515862396012,0.7121074551463997,0.15164875389269242,-0.28463234153974754,1,0,-0.8420067492453074,0.07367715950806655,0,False,True,False,False,False,True,-0.36085762215806944,-0.7948038375136659,-1.6718065642929716
6367,-0.9621406996429737,1.4196876751628487,0.2760570235361091,-0.28463234153974754,0,1,0.8493626820372356,0.5776036611432958,1,False,False,True,False,False,True,-0.4894463396955832,0.4779563881462714,-0.829190685445088
6368,-0.9621406996429737,-1.4106332049029469,1.084710776218318,-0.28463234153974754,1,1,-0.2782169388177931,0.7394035918153914,0,False,False,False,True,False,True,-0.40377939863219203,-0.5398735434125435,-0.829190685445088
6369,-0.1129298130463459,-0.703052984886498,0.6907512556808316,0.724173525251417,0,0,0.8493626820372356,0.38986633700468093,1,False,False,False,False,False,True,-0.3671694905811627,0.32124279203652506,-0.6606675096755112
6370,-0.9621406996429737,-0.703052984886498,-1.2375769237921277,-0.28463234153974754,2,1,-1.4057965596728217,0.8431531656814679,1,True,False,False,False,False,True,-0.7767370345064085,-1.140473312399375,-0.829190685445088
6371,0.7362810735502818,0.004527235129950843,-0.7192091336112247,-0.28463234153974754,1,0,-0.8420067492453074,0.10764279380946068,0,False,True,False,False,False,True,-0.5399666717854088,-0.6393210843046833,0.8560410722506788
6372,-0.9621406996429737,0.004527235129950843,0.7322206788953038,-1.2934382083309122,2,1,0.8493626820372356,0.04773976604154741,1,False,False,False,True,False,True,-0.23740128870676597,0.30695605054378927,0.013425193402795408
6373,-0.9621406996429737,1.4196876751628487,-1.1961075005776556,0.724173525251417,1,1,-0.2782169388177931,0.4349479970774404,1,False,False,True,False,False,True,-0.7021793811729882,0.10714009661066376,-1.3347602127538183
6374,-0.9621406996429737,1.4196876751628487,-0.15937192021584942,-0.28463234153974754,1,0,0.00367796639596411,0.4096281605982193,1,False,False,False,True,False,True,-0.5192768989289692,-0.035648332825702116,-0.829190685445088
6375,-0.1129298130463459,-1.4106332049029469,0.6492818324663593,-0.28463234153974754,2,0,-0.2782169388177931,0.1335801872759798,0,False,False,False,False,False,True,-0.2869873012812077,-0.4612235736642679,0.013425193402795408
6376,-0.1129298130463459,1.4196876751628487,-0.3459843246809745,-1.2934382083309122,1,1,-0.8420067492453074,0.26079692665938325,1,True,False,False,False,False,True,-0.5127188539881812,-0.7140745762390962,1.1369130318666398
6377,-0.9621406996429737,0.7121074551463997,-0.5325967291460996,0.724173525251417,2,1,-0.2782169388177931,0.777692125027872,1,False,True,False,False,False,True,-0.6598446854644359,-0.15917422175865623,-1.3347602127538183
6378,-0.9621406996429737,0.004527235129950843,0.48340413960847034,-1.2934382083309122,1,0,-1.1239016544590645,0.18916031613280657,1,False,False,False,True,False,True,-0.33824340522168045,-1.0455120971669283,0.013425193402795408
6379,-0.1129298130463459,0.7121074551463997,-0.8228826916474054,-1.2934382083309122,2,0,-1.1239016544590645,1.1951606484413706,0,False,False,True,False,False,True,-0.7669487378632349,-0.896359804762007,1.1369130318666398
6380,0.7362810735502818,0.004527235129950843,1.084710776218318,-0.28463234153974754,1,1,-0.5601118440315502,0.6251555491652475,1,False,False,False,True,False,True,-0.37217314320030226,-0.7233901394918532,0.8560410722506788
6381,-0.9621406996429737,0.004527235129950843,-1.299781058613836,-0.28463234153974754,1,1,0.2855728716097213,0.40407014771253663,0,False,False,False,False,False,True,-0.7140460995835042,0.805509713937098,-0.829190685445088
6382,-0.1129298130463459,0.004527235129950843,1.1883843342544984,-1.2934382083309122,2,1,0.8493626820372356,0.6239204351906513,1,True,False,False,False,False,True,-0.3552605495482995,0.163719605393371,1.1369130318666398
6383,-0.1129298130463459,-1.4106332049029469,0.006505772642039554,-1.2934382083309122,1,0,1.131257587250993,0.3027908017956524,0,False,True,False,False,False,True,-0.4611538158370708,0.8236376143729819,1.1369130318666398
6384,1.5854919601469095,1.4196876751628487,0.9810372181821373,1.7329793920425816,1,1,-1.4057965596728217,0.917260004157237,0,False,False,False,True,False,True,-0.4638188591209736,-1.2704242841267304,0.013425193402795408
6385,-0.9621406996429737,-1.4106332049029469,-0.9887603845052942,-1.2934382083309122,0,0,0.00367796639596411,1.2031888892762457,1,False,False,True,False,False,True,-0.7903026594247767,0.30695605054378927,0.013425193402795408
6386,-0.9621406996429737,0.7121074551463997,1.1469149110400263,-1.2934382083309122,1,0,0.5674677768234785,0.8258615700371218,1,False,False,False,True,False,True,-0.41690812914407127,-0.005696983077601085,0.013425193402795408
6387,-0.9621406996429737,-0.703052984886498,-0.9680256728980582,-0.28463234153974754,2,1,-0.2782169388177931,1.2587690181330724,1,False,False,False,False,False,True,-0.7945007534282714,0.004082834187805737,-0.829190685445088
6388,-0.1129298130463459,-1.4106332049029469,-0.2837801898592662,-1.2934382083309122,2,0,-0.2782169388177931,0.7980715056087084,0,True,False,False,False,False,True,-0.6259676321878455,-0.23707115988168231,1.1369130318666398
6389,-0.1129298130463459,0.7121074551463997,-1.1339033657559472,-0.28463234153974754,1,0,-1.4057965596728217,0.1465488840092394,1,False,True,False,False,False,True,-0.6291125334759148,-1.1504413379154041,0.013425193402795408
6390,-0.1129298130463459,-0.703052984886498,-0.3459843246809745,-1.2934382083309122,1,0,-1.4057965596728217,0.6300960050636321,0,False,False,False,True,False,True,-0.6016303496054488,-1.20966254128576,1.1369130318666398
6391,-0.1129298130463459,1.4196876751628487,0.11017933067822017,-1.2934382083309122,0,1,-0.5601118440315502,0.06935426059698002,1,False,False,True,False,False,True,-0.36740826691695794,-0.5658507784739982,1.1369130318666398
6392,-0.9621406996429737,-0.703052984886498,0.5248735628229426,-0.28463234153974754,1,0,1.131257587250993,0.3268755243002773,0,False,False,False,True,False,True,-0.37636817536032335,0.5850294409229742,-0.829190685445088
6393,-0.9621406996429737,-1.4106332049029469,-1.4034546166500168,-1.2934382083309122,2,0,0.5674677768234785,0.8758836860082659,0,False,False,False,False,False,True,-0.8059121844574972,1.2173607121961891,0.013425193402795408
6394,0.7362810735502818,-1.4106332049029469,-0.8436174032546414,-1.2934382083309122,1,0,-0.5601118440315502,0.176191619399547,1,True,False,False,False,False,True,-0.5818824299578601,-0.32877641844270167,2.2604008703304848
6395,-0.1129298130463459,0.004527235129950843,0.13091404228545628,-0.28463234153974754,1,0,0.00367796639596411,0.5788387751178918,1,False,True,False,False,False,True,-0.5132852895915395,-0.12612703588828159,0.013425193402795408
6396,-0.9621406996429737,1.4196876751628487,-0.594800863967808,-0.28463234153974754,2,1,-0.2782169388177931,0.22250839344690262,1,False,False,False,True,False,True,-0.5478140273165859,-0.13812099523891938,-0.829190685445088
6397,-0.1129298130463459,-0.703052984886498,-0.9058215380763498,-1.2934382083309122,2,1,-0.2782169388177931,0.6418295878222955,1,False,False,True,False,False,True,-0.6930008239182839,-0.02170903683566895,1.1369130318666398
6398,-0.1129298130463459,0.004527235129950843,0.7529553905025399,-0.28463234153974754,0,0,-0.5601118440315502,0.8122753163165641,1,False,False,False,True,False,True,-0.4727007746970872,-0.6764098908955498,0.013425193402795408
6399,-0.9621406996429737,0.7121074551463997,-1.4241893282572529,-0.28463234153974754,1,0,0.2855728716097213,0.07552983046996078,1,False,False,False,False,False,True,-0.6679870895967189,0.8991496961886644,-0.829190685445088
6400,-0.9621406996429737,-0.703052984886498,-0.05569836217966881,0.724173525251417,0,1,-1.4057965596728217,1.157489672216188,1,True,False,False,False,False,True,-0.657493201601146,-1.2261038481830426,-1.3347602127538183
6401,0.7362810735502818,1.4196876751628487,0.7322206788953038,-0.28463234153974754,1,1,-1.4057965596728217,0.1959534429930854,0,False,True,False,False,False,True,-0.2944142066120683,-1.2614106822143272,0.8560410722506788
6402,-0.9621406996429737,0.004527235129950843,0.48340413960847034,-1.2934382083309122,2,1,0.5674677768234785,0.9629592212172945,0,False,False,False,True,False,True,-0.5459703905553264,0.19032118275956217,0.013425193402795408
6403,-0.1129298130463459,1.4196876751628487,-1.444924039864489,-1.2934382083309122,2,1,0.5674677768234785,0.9394920556999676,0,False,False,True,False,False,True,-0.8203184115526829,1.2545109515851514,1.1369130318666398
6404,-0.1129298130463459,0.7121074551463997,-0.8850868264691137,-0.28463234153974754,1,1,0.00367796639596411,0.23856487511665256,1,False,False,False,True,False,True,-0.60505782229741,0.25536503959779855,0.013425193402795408
6405,-0.9621406996429737,-1.4106332049029469,-0.22157605503755778,-0.28463234153974754,2,0,-0.5601118440315502,0.6226853212160551,0,False,False,False,False,False,True,-0.580179099782994,-0.4955764340140893,-0.829190685445088
6406,0.7362810735502818,-1.4106332049029469,-1.5900670211151418,0.724173525251417,0,0,-1.4057965596728217,0.052680221939932007,0,True,False,False,False,False,True,-0.6951903172005506,-1.1011396292317461,0.013425193402795408
6407,-0.1129298130463459,-0.703052984886498,-0.03496365057243269,-0.28463234153974754,2,1,-0.8420067492453074,0.9079966493477658,1,False,True,False,False,False,True,-0.6101530757159953,-0.766672355548294,0.013425193402795408
6408,-0.9621406996429737,0.004527235129950843,-0.09716778539414106,-0.28463234153974754,0,0,-1.1239016544590645,0.04897488001614356,1,False,False,False,True,False,True,-0.400924802180202,-0.9903233701526671,-0.829190685445088
6409,-0.9621406996429737,0.7121074551463997,0.19311817710716464,-0.28463234153974754,1,0,0.2855728716097213,0.851798963503641,1,False,False,True,False,False,True,-0.5652863822321285,0.07486590623429228,-0.829190685445088
6410,-0.9621406996429737,-0.703052984886498,-1.0302298077197665,-1.2934382083309122,2,0,0.2855728716097213,0.1193763765681241,0,False,False,False,True,False,True,-0.6026831567154538,0.6261282438718514,0.013425193402795408
6411,-0.9621406996429737,0.004527235129950843,0.13091404228545628,-0.28463234153974754,0,0,0.00367796639596411,0.81042264535467,1,False,False,False,False,False,True,-0.5659106249596466,-0.12612703588828159,-0.829190685445088
6412,-0.9621406996429737,0.7121074551463997,0.0479751958565118,-0.28463234153974754,2,1,-0.8420067492453074,1.0463294145025346,0,True,False,False,False,False,True,-0.6239801684547621,-0.7794646549605311,-0.829190685445088
6413,-0.9621406996429737,-0.703052984886498,0.027240484249275675,-1.2934382083309122,2,1,0.2855728716097213,1.2544461192219858,1,False,True,False,False,True,False,-0.6621113433723651,0.13188255479404606,0.013425193402795408
6414,-0.1129298130463459,-0.703052984886498,-1.4034546166500168,-0.28463234153974754,1,0,-0.5601118440315502,1.0512698704009191,0,False,False,False,True,True,False,-0.8283347924755309,-0.1200479058064514,0.013425193402795408
6415,0.7362810735502818,-0.703052984886498,-0.947290961290822,-1.2934382083309122,1,0,1.131257587250993,0.7832501379135547,1,False,False,True,False,True,False,-0.7238276328308442,1.4482229141133116,2.2604008703304848
6417,-0.1129298130463459,0.004527235129950843,-1.4656587514717252,0.724173525251417,2,0,-1.1239016544590645,0.5942776998003437,0,False,False,False,False,True,False,-0.7745253454845333,-0.7747234530804713,-0.6606675096755112
6418,-0.9621406996429737,-1.4106332049029469,0.4004652931795259,-0.28463234153974754,2,1,0.2855728716097213,0.8487111785671506,0,True,False,False,False,True,False,-0.5337867250691748,0.009100995073631987,-0.829190685445088
6419,-0.1129298130463459,-1.4106332049029469,-0.3874537478954468,-0.28463234153974754,1,1,-1.1239016544590645,0.2848816491640082,0,False,True,False,False,True,False,-0.5266973569932757,-0.9567856052747702,0.013425193402795408
6420,-0.1129298130463459,-0.703052984886498,-0.15937192021584942,-1.2934382083309122,2,1,-0.2782169388177931,0.41889151540769043,0,False,False,False,True,True,False,-0.5216504569747342,-0.27261636465626715,1.1369130318666398
6421,-0.1129298130463459,1.4196876751628487,-0.6777397103967525,-0.28463234153974754,2,1,-1.4057965596728217,0.835742481833891,0,False,False,True,False,True,False,-0.6920236489037987,-1.1877581008417086,0.013425193402795408
6422,-0.1129298130463459,-0.703052984886498,-1.3205157702210724,0.724173525251417,1,0,-1.4057965596728217,1.213687358060313,1,False,False,False,True,True,False,-0.8360711461860734,-1.1320204267617826,-0.6606675096755112
6423,-0.9621406996429737,1.4196876751628487,0.9188330833604289,0.724173525251417,1,0,-0.8420067492453074,0.15766490978060474,1,False,False,False,False,True,False,-0.24516137487446676,-0.8898354243079712,-1.3347602127538183
6424,-0.1129298130463459,0.004527235129950843,-1.3412504818283084,0.724173525251417,2,1,-1.4057965596728217,0.44544646586150766,0,True,False,False,False,True,False,-0.7287933741221791,-1.1298362918822706,-0.6606675096755112
6425,0.7362810735502818,-1.4106332049029469,-1.0509645193270027,-0.28463234153974754,1,1,-0.5601118440315502,0.15025422593302784,0,False,True,False,False,True,False,-0.6143378986618578,-0.2595322401993647,0.8560410722506788
6426,-0.9621406996429737,0.004527235129950843,0.9395677949676651,-1.2934382083309122,0,1,0.5674677768234785,0.3237877393637869,0,False,False,False,True,True,False,-0.3019747730078171,0.0503555088425338,0.013425193402795408
6427,0.7362810735502818,-1.4106332049029469,-0.5533314407533357,-1.2934382083309122,1,0,0.2855728716097213,0.5158479624134882,0,False,False,True,False,True,False,-0.6108203569636514,0.3698584596116281,2.2604008703304848
6428,-0.9621406996429737,1.4196876751628487,-0.8643521148618776,-0.28463234153974754,2,1,-1.4057965596728217,0.6591211834666416,1,False,False,False,True,True,False,-0.6895721296105519,-1.1736459740585317,-0.829190685445088
6429,-0.9621406996429737,1.4196876751628487,-1.5485975979006696,-1.2934382083309122,1,1,-1.1239016544590645,1.1624301281145726,0,False,False,False,False,True,False,-0.8611363301475857,-0.7550764582393598,0.013425193402795408
6430,0.7362810735502818,-1.4106332049029469,-0.22157605503755778,-0.28463234153974754,1,0,-1.1239016544590645,0.126787060415701,1,True,False,False,False,True,False,-0.4504243256513861,-0.9765164789115905,0.8560410722506788
6431,-0.9621406996429737,0.004527235129950843,-1.3205157702210724,0.724173525251417,2,0,-1.4057965596728217,0.43556555406473846,0,False,True,False,False,True,False,-0.7234670410822129,-1.1320204267617826,-1.3347602127538183
6433,-0.9621406996429737,0.7121074551463997,-0.4081884595026829,-1.2934382083309122,2,1,0.2855728716097213,0.9858088297473232,0,False,False,True,False,True,False,-0.6780513903760668,0.30392441381809693,0.013425193402795408
6434,-0.9621406996429737,0.7121074551463997,-1.1339033657559472,-0.28463234153974754,0,1,-0.5601118440315502,0.4936159108707575,1,False,False,False,True,True,False,-0.7028004469528022,-0.22939578023434012,-0.829190685445088
6435,-0.1129298130463459,-0.703052984886498,0.5041388512157065,-1.2934382083309122,2,0,0.8493626820372356,0.6053937255717091,0,False,False,False,False,False,False,-0.4597542939113414,0.3885045308710232,1.1369130318666398
6436,-0.9621406996429737,1.4196876751628487,-0.5118620175388635,-1.2934382083309122,1,1,0.5674677768234785,0.37689764027142136,0,True,False,False,False,False,False,-0.571993586745059,0.6088044098246173,0.013425193402795408
6437,-1.8113515862396012,-1.4106332049029469,-0.8436174032546414,-1.2934382083309122,0,1,-1.4057965596728217,0.11011302175865298,1,False,True,False,False,False,False,-0.5645237460770772,-1.1752864974674944,-1.1100626450610493
6438,-0.1129298130463459,-1.4106332049029469,-0.8850868264691137,0.724173525251417,2,1,-1.1239016544590645,0.6949394887299299,0,False,False,False,True,False,False,-0.6992357543987889,-0.8865160026734618,-0.6606675096755112
6439,0.7362810735502818,0.004527235129950843,-1.2375769237921277,-1.2934382083309122,1,1,-0.8420067492453074,0.9160248901826408,1,False,False,True,False,False,False,-0.7870613685995237,-0.5065068895799416,2.2604008703304848
6440,-0.1129298130463459,-1.4106332049029469,-0.8436174032546414,-0.28463234153974754,1,0,-0.5601118440315502,0.4182739584203924,0,False,False,False,True,False,False,-0.6386288630187359,-0.32877641844270167,0.013425193402795408
6442,-0.1129298130463459,-1.4106332049029469,0.21385288871440078,-0.28463234153974754,1,1,0.8493626820372356,0.9814859308362367,1,True,False,False,False,False,False,-0.5883497491341977,0.5038770967885307,0.013425193402795408
6443,-0.1129298130463459,0.004527235129950843,-0.5740661523605719,-0.28463234153974754,2,0,0.8493626820372356,0.7251997811075356,1,False,True,False,False,False,False,-0.6564348772979576,0.9045796644375071,0.013425193402795408
6444,-0.1129298130463459,0.7121074551463997,-0.3667190362882106,-0.28463234153974754,1,1,-0.2782169388177931,0.9617241072426983,0,False,False,False,True,False,False,-0.6680207307174921,-0.21216533612806174,0.013425193402795408
6445,-1.8113515862396012,-0.703052984886498,-1.3412504818283084,-0.28463234153974754,1,0,-0.5601118440315502,0.5325220010705363,1,False,False,True,False,False,False,-0.7441226390098515,-0.14697559610180655,-1.6718065642929716
6446,-0.1129298130463459,0.004527235129950843,0.21385288871440078,-1.2934382083309122,2,1,0.5674677768234785,1.237772080564938,1,False,False,False,True,False,False,-0.6346017174555375,0.2859511389443502,1.1369130318666398
6447,-0.9621406996429737,-1.4106332049029469,-1.2375769237921277,-1.2934382083309122,1,0,1.131257587250993,1.0111286662265444,1,False,False,False,False,False,False,-0.7998803397894608,1.7123755902880755,0.013425193402795408
6448,-0.9621406996429737,0.004527235129950843,-0.9058215380763498,0.724173525251417,1,1,-0.8420067492453074,0.05700312085101853,0,True,False,False,False,False,False,-0.5620941508975348,-0.5960080316250381,-1.3347602127538183
6449,-0.9621406996429737,0.7121074551463997,-1.3205157702210724,-1.2934382083309122,1,0,0.00367796639596411,1.2538285622346879,0,False,True,False,False,False,False,-0.8405944946540003,0.4951600584747634,0.013425193402795408
6450,0.7362810735502818,-0.703052984886498,0.5456082744301787,-0.28463234153974754,1,1,0.2855728716097213,0.48620522702318064,1,False,False,False,True,False,False,-0.42056009946404105,-0.033673599227114104,0.8560410722506788
6451,-0.9621406996429737,0.004527235129950843,-1.5485975979006696,-1.2934382083309122,2,0,-0.5601118440315502,1.2359194096030437,1,False,False,True,False,False,False,-0.8689572147709175,-0.052696392669627626,0.013425193402795408
6452,-0.9621406996429737,0.004527235129950843,0.7736901021097761,-0.28463234153974754,2,1,-1.1239016544590645,1.2445652074252167,0,False,False,False,True,False,False,-0.5613737711813701,-1.0684890771390012,-0.829190685445088
6453,-0.1129298130463459,0.7121074551463997,0.48340413960847034,-0.28463234153974754,2,1,-0.5601118440315502,0.4880578979850748,1,False,False,False,False,False,False,-0.4314812518715138,-0.6335676705247649,0.013425193402795408
6454,-0.9621406996429737,-0.703052984886498,0.2760570235361091,-0.28463234153974754,1,0,-0.5601118440315502,0.3046434727575466,0,True,False,False,False,False,False,-0.4136348974583585,-0.597273007384486,-0.829190685445088
6455,0.7362810735502818,1.4196876751628487,-1.7144752907585585,1.7329793920425816,1,0,-1.4057965596728217,0.8289493549736122,1,False,True,False,False,False,False,-0.846065987705411,-1.0848197714648449,-0.5483187258291268
6456,0.7362810735502818,-0.703052984886498,-1.0924339425414749,-0.28463234153974754,1,1,0.5674677768234785,1.14081563355914,1,False,False,False,True,False,False,-0.7964261975098136,0.9681541374130884,0.8560410722506788
6457,-0.9621406996429737,1.4196876751628487,-0.3874537478954468,-0.28463234153974754,2,0,0.8493626820372356,0.16507559362818164,0,False,False,True,False,False,True,-0.4933531946478795,0.7955626095953566,-0.829190685445088
6458,-1.8113515862396012,0.004527235129950843,1.084710776218318,-1.2934382083309122,1,1,-1.4057965596728217,0.8641501032496025,0,False,False,False,True,False,True,-0.43579643394968826,-1.2739399277297823,-1.1100626450610493
6459,-0.9621406996429737,-0.703052984886498,-0.3252496130737384,-1.2934382083309122,1,1,0.8493626820372356,0.1811320752979316,1,False,False,False,False,False,True,-0.4863877616783572,0.7614259560589255,0.013425193402795408
6460,-0.1129298130463459,0.004527235129950843,-0.2837801898592662,0.724173525251417,1,0,1.131257587250993,0.20645191177715266,1,True,False,False,False,False,True,-0.4860432142522954,0.9833142040457273,-0.6606675096755112
6461,1.5854919601469095,-1.4106332049029469,-0.3667190362882106,0.724173525251417,2,0,-1.1239016544590645,1.1655179130510631,0,False,True,False,False,False,True,-0.701036858273352,-0.95934004873668,0.6875178964811021
6462,-1.8113515862396012,-1.4106332049029469,1.4786702967558043,1.7329793920425816,1,1,-0.5601118440315502,1.1130255691307267,0,False,False,False,True,False,True,-0.43869421173502426,-0.7723278984463356,-2.2335504835248936
6463,-0.1129298130463459,-0.703052984886498,1.0639760646110819,-1.2934382083309122,1,1,-1.1239016544590645,1.0450943005279385,0,False,False,True,False,False,True,-0.48107937930028255,-1.0890383007366664,1.1369130318666398
6464,-0.9621406996429737,-0.703052984886498,-1.7144752907585585,1.7329793920425816,1,0,0.5674677768234785,0.6961746027045261,0,False,False,False,True,False,True,-0.8288693561783724,1.5236374949448854,-1.6718065642929716
6465,0.7362810735502818,0.7121074551463997,0.0479751958565118,-0.28463234153974754,2,0,-1.1239016544590645,0.8937928386399101,1,False,False,False,False,False,True,-0.5952430546216659,-1.0054619445767181,0.8560410722506788
6466,-0.1129298130463459,-1.4106332049029469,0.8151595253242483,0.724173525251417,1,0,-1.4057965596728217,1.0278027048835923,0,True,False,False,False,False,True,-0.5123513117543398,-1.264510221211873,-0.6606675096755112
6467,0.7362810735502818,0.004527235129950843,0.3382611583578175,0.724173525251417,2,1,-0.5601118440315502,0.8159806582403526,1,False,True,False,False,False,True,-0.5359169888890671,-0.6084927923813288,0.013425193402795408
6468,-0.1129298130463459,-1.4106332049029469,-0.8436174032546414,0.724173525251417,2,0,-1.4057965596728217,0.4491518077852961,0,False,False,False,True,False,True,-0.6451839171610462,-1.1752864974674944,-0.6606675096755112
6469,-0.9621406996429737,1.4196876751628487,-0.15937192021584942,-1.2934382083309122,1,0,-0.5601118440315502,0.07614738745725885,0,False,False,True,False,False,True,-0.42220535591025615,-0.5095843964868322,0.013425193402795408
6470,0.7362810735502818,0.004527235129950843,-0.5118620175388635,1.7329793920425816,1,1,0.2855728716097213,0.5633998504354399,0,False,False,False,True,False,True,-0.614214833406435,0.3505217931204036,-0.5483187258291268
6471,-0.9621406996429737,1.4196876751628487,1.1676496226472624,-0.28463234153974754,0,1,-1.4057965596728217,0.0749122734826627,1,False,False,False,False,False,True,-0.1636517839592958,-1.2766586921161425,-0.829190685445088
6472,-0.1129298130463459,0.7121074551463997,1.084710776218318,-0.28463234153974754,1,1,-0.8420067492453074,0.9722225760267657,1,True,False,False,False,False,True,-0.4616433391560012,-0.9069067355711629,0.013425193402795408
6473,-0.9621406996429737,1.4196876751628487,1.1676496226472624,-0.28463234153974754,2,1,0.2855728716097213,0.9388744987126696,1,False,True,False,False,False,True,-0.44183095449140714,-0.19187170195844502,-0.829190685445088
6481,0.7362810735502818,0.7121074551463997,0.17238346549992853,-0.28463234153974754,2,0,1.131257587250993,0.43618311105203655,0,False,False,True,False,False,True,-0.46960015641120284,0.7414360238078621,0.8560410722506788
6483,-0.9621406996429737,-0.703052984886498,-0.760678556825697,-0.28463234153974754,2,1,0.5674677768234785,0.6480051576952762,1,False,False,False,False,False,True,-0.6711182338886115,0.7488898968506316,-0.829190685445088
6484,-0.1129298130463459,-1.4106332049029469,0.7736901021097761,0.724173525251417,1,1,-0.8420067492453074,0.2941450039734793,0,True,False,False,False,False,True,-0.3213645639119926,-0.8740053538039559,-0.6606675096755112
6486,-0.9621406996429737,0.7121074551463997,0.9603025065749011,0.724173525251417,2,1,1.131257587250993,0.9067615353731696,0,False,False,False,True,False,True,-0.46437879832208173,0.42005942069461516,-1.3347602127538183
6488,-0.1129298130463459,0.004527235129950843,0.587077697644651,-1.2934382083309122,1,1,-0.8420067492453074,0.5275815451721516,1,False,False,False,True,False,True,-0.42531093780769524,-0.8523067565723599,1.1369130318666398
6489,-0.9621406996429737,-1.4106332049029469,-0.4081884595026829,-0.28463234153974754,1,0,-1.4057965596728217,0.9938370705821982,0,False,False,False,False,False,True,-0.6793935596683818,-1.2058306755766364,-0.829190685445088
6490,0.7362810735502818,-1.4106332049029469,0.3797305815722897,-0.28463234153974754,1,0,1.131257587250993,-1.817282335598639,1,True,False,False,False,False,True,2.5107174160727883,0.6466561726174764,0.8560410722506788
